image,y,x
NI231117_SMI31-488_20x_DMSOx1_05.czi,470.3203683364394,994.0963036052426
NI231117_SMI31-488_20x_DMSOx1_05.czi,480.43466193956414,956.5289273650652
NI231117_SMI31-488_20x_DMSOx1_05.czi,265.14469810162325,424.8060636579358
NI231117_SMI31-488_20x_DMSOx1_05.czi,174.1160556735006,288.98554955883225
NI231117_SMI31-488_20x_DMSOx1_05.czi,136.548679433323,202.2916043891916
NI231117_SMI31-488_20x_DMSOx1_05.czi,230.46712003376695,63.58129211776662
NI231117_SMI31-488_20x_DMSOx1_05.czi,335.94475332349646,80.92008115169472
NI231117_SMI31-488_20x_DMSOx1_05.czi,307.0467716002829,261.5324669217793
NI231117_SMI31-488_20x_DMSOx1_05.czi,499.21835005965295,660.3246147021262
NI231117_SMI31-488_20x_DMSOx1_05.czi,653.8225522788454,453.7040453811493
NI231117_SMI31-488_20x_DMSOx1_05.czi,692.8348276051837,388.6835865039189
NI231117_SMI31-488_20x_DMSOx1_05.czi,873.4472133752682,1005.655496294528
NI231117_SMI31-488_20x_DMSOx1_05.czi,970.2554521480336,153.1650354597286
NI231117_SMI31-488_20x_DMSOx1_05.czi,926.9084795632132,167.6140263213353
NI231117_SMI31-488_20x_DMSOx1_05.czi,624.9245705556318,5.785328671339528
NI231117_SMI31-488_20x_DMSOx1_05.czi,665.3817449681308,817.8186150936401
NI231117_SMI31-488_20x_DMSOx1_05.czi,989.0391402681224,364.1203020391874
NI231117_SMI31-488_20x_Glut_01.czi,11.512681361662334,101.69797261627468
NI231117_SMI31-488_20x_Glut_01.czi,33.157153244379884,64.18088801956429
NI231117_SMI31-488_20x_Glut_01.czi,353.4953371085997,106.0268669928182
NI231117_SMI31-488_20x_Glut_01.czi,340.5086539789692,351.3308816636171
NI231117_SMI31-488_20x_Glut_01.czi,230.84332977320017,970.362777509339
NI231117_SMI31-488_20x_Glut_01.czi,516.5503586250719,947.2753408344404
NI231117_SMI31-488_20x_Glut_01.czi,999.9435640057638,551.9029877767997
NI231117_SMI31-488_20x_Glut_01.czi,792.1566339316754,397.5057550134145
NI231117_SMI31-488_20x_Glut_01.czi,725.7802534913416,39.65048655248438
NI231117_SMI31-488_20x_Glut_01.czi,711.3506055695299,313.81379706690666
NI231117_SMI31-488_20x_Glut_01.czi,601.685281363761,690.427607826192
NI231117_SMI31-488_20x_Glut_01.czi,201.9840339295768,761.1328826430694
NI231117_SMI31-488_20x_Glut_01.czi,113.96318435876232,45.42234572120901
NI231117_SMI31-488_20x_Glut_01.czi,730.1091478678851,807.307755992867
NI231117_SMI31-488_20x_Glut_02.czi,72.97311964225321,748.4634589579275
NI231117_SMI31-488_20x_Glut_02.czi,72.97311964225321,621.3123393757878
NI231117_SMI31-488_20x_Glut_02.czi,85.97721141769931,564.9612750155216
NI231117_SMI31-488_20x_Glut_02.czi,81.64251415921727,310.6590358512423
NI231117_SMI31-488_20x_Glut_02.czi,41.18533974671831,92.47927384098016
NI231117_SMI31-488_20x_Glut_02.czi,237.6916154645704,49.13230125615985
NI231117_SMI31-488_20x_Glut_02.czi,226.13242277528497,273.0916596110648
NI231117_SMI31-488_20x_Glut_02.czi,208.79363374135684,277.42635686954685
NI231117_SMI31-488_20x_Glut_02.czi,204.4589364828748,432.03055908873927
NI231117_SMI31-488_20x_Glut_02.czi,243.4712118092131,395.9080819347224
NI231117_SMI31-488_20x_Glut_02.czi,226.13242277528497,589.524559480253
NI231117_SMI31-488_20x_Glut_02.czi,272.36919353242666,764.3573489056951
NI231117_SMI31-488_20x_Glut_02.czi,359.0631387020673,996.986101777564
NI231117_SMI31-488_20x_Glut_02.czi,347.50394601278185,641.5409265820374
NI231117_SMI31-488_20x_Glut_02.czi,333.0549551511751,579.4102658771283
NI231117_SMI31-488_20x_Glut_02.czi,308.4916706864436,566.4061741016822
NI231117_SMI31-488_20x_Glut_02.czi,465.98567107795736,712.3409818039106
NI231117_SMI31-488_20x_Glut_02.czi,1007.8228283882112,786.0308351981053
NI231117_SMI31-488_20x_Glut_02.czi,948.5819658556236,898.732963918638
NI231117_SMI31-488_20x_Glut_02.czi,825.7655435319659,816.3737160074793
NI231117_SMI31-488_20x_Glut_02.czi,762.1899837408962,770.1369452503377
NI231117_SMI31-488_20x_Glut_02.czi,805.5369563257165,447.9244490365067
NI231117_SMI31-488_20x_Glut_02.czi,731.8471029315219,176.28342083829938
NI231117_SMI31-488_20x_Glut_02.czi,806.9818554118772,161.83442997669266
NI231117_SMI31-488_20x_Glut_02.czi,594.5816897462577,26.013915877589
NI231117_SMI31-488_20x_Glut_02.czi,424.08359757929776,36.128209480713736
NI231117_SMI31-488_20x_Glut_02.czi,564.2388089368834,173.39362266597806
NI231117_SMI31-488_20x_Glut_02.czi,898.0104978399997,119.932356478033
NI231117_SMI31-488_20x_Glut_02.czi,452.9815793025113,231.18958611240515
NI231117_SMI31-488_20x_Glut_02.czi,429.86319392394046,310.6590358512423
NI231117_SMI31-488_20x_Glut_02.czi,395.1856158560842,430.58566000257855
NI231117_SMI31-488_20x_Glut_02.czi,179.8956520181433,651.6552201851621
NI231117_SMI31-488_20x_Glut_02.czi,838.7696297955595,804.8145012707835
NI231117_SMI31-488_20x_Glut_02.czi,652.3776476808321,523.0591794694515
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,311.6493581353457,878.013030809744
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,444.4021190160134,929.959763328266
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,416.9857879645712,860.6974533035701
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,350.6094075242373,645.6956992685757
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,457.3888021456439,655.796452813844
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,408.32799921148415,619.7223330093146
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,582.9267390654057,751.0321290978012
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,636.316436376109,758.2469530587069
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,976.8561273308652,730.8306220072647
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,971.0842681621403,538.9163046471691
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,930.6812539810676,536.0303750628068
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,986.9568808761334,465.3251002459296
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,799.3714578925812,488.4125369208282
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,748.8676901662403,460.996205869386
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,979.7420569152276,362.8746000010665
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,936.4531131497924,316.699726651269
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,988.3998456683146,289.2833955998268
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,861.4189439563715,271.9678180936527
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,896.0500989687197,297.9411843529137
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,515.1073938328907,495.627360881734
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,187.5543860077651,139.21505721298513
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,395.3413160818536,185.38993056278247
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,354.93830190078086,472.5399242068354
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,109.63428722998192,600.9637907109595
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,137.05061828142414,531.7014806862633
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,336.17975960242563,423.4791212726756
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,636.316436376109,127.67133887553577
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,440.0732246394699,245.99445183439173
NI231117_SMI31-488_20x_Glut_03 - pretty.czi,353.4953371085997,52.63716968211492
NI231117_SMI31-488_20x_Glut_04.czi,221.79772551680293,968.0881200543504
NI231117_SMI31-488_20x_Glut_04.czi,205.9038355690355,950.7493310204222
NI231117_SMI31-488_20x_Glut_04.czi,19.511853454308163,879.9492757985493
NI231117_SMI31-488_20x_Glut_04.czi,356.173340529746,878.5043767123884
NI231117_SMI31-488_20x_Glut_04.czi,392.2958176837628,866.9451840231031
NI231117_SMI31-488_20x_Glut_04.czi,558.4592125922406,843.8267986445321
NI231117_SMI31-488_20x_Glut_04.czi,692.8348276051837,744.1287616994455
NI231117_SMI31-488_20x_Glut_04.czi,623.4796714694712,703.6715872869465
NI231117_SMI31-488_20x_Glut_04.czi,538.2306253859912,635.7613302373948
NI231117_SMI31-488_20x_Glut_04.czi,513.6673409212597,653.1001192713229
NI231117_SMI31-488_20x_Glut_04.czi,312.8263679449256,775.9165415949803
NI231117_SMI31-488_20x_Glut_04.czi,285.3732853078728,713.7858808900712
NI231117_SMI31-488_20x_Glut_04.czi,314.27126703108627,728.2348717516782
NI231117_SMI31-488_20x_Glut_04.czi,525.2265336105452,475.37753167355953
NI231117_SMI31-488_20x_Glut_04.czi,629.2592678141139,432.03055908873927
NI231117_SMI31-488_20x_Glut_04.czi,767.9695800855388,452.2591462949888
NI231117_SMI31-488_20x_Glut_04.czi,705.8389193806297,346.78151300525934
NI231117_SMI31-488_20x_Glut_04.czi,830.100240790448,293.3202468173143
NI231117_SMI31-488_20x_Glut_04.czi,848.8839289105367,257.19776966329727
NI231117_SMI31-488_20x_Glut_04.czi,779.5287727748242,212.40589799231628
NI231117_SMI31-488_20x_Glut_04.czi,705.8389193806297,153.1650354597286
NI231117_SMI31-488_20x_Glut_04.czi,548.344918989116,36.128209480713736
NI231117_SMI31-488_20x_Glut_04.czi,555.5694144199193,170.50382449365674
NI231117_SMI31-488_20x_Glut_04.czi,481.8795610257248,294.7651459034749
NI231117_SMI31-488_20x_Glut_04.czi,398.07541402840553,261.5324669217793
NI231117_SMI31-488_20x_Glut_04.czi,289.7079825663548,325.10802671284915
NI231117_SMI31-488_20x_Glut_04.czi,135.1037803471623,108.3731637887476
NI231117_SMI31-488_20x_Glut_04.czi,993.3738375266043,135.82624642580043
NI231117_SMI31-488_20x_Glut_04.czi,81.64251415921727,589.524559480253
NI231117_SMI31-488_20x_Glut_04.czi,12.287358023504783,985.4269090882784
NI231117_SMI31-488_20x_Glut_04.czi,597.471487918579,653.1001192713229
NI231117_SMI31-488_20x_Glut_04.czi,247.80590906769515,80.92008115169472
NI231117_SMI31-488_20x_Glut_05.czi,134.1646886970618,989.1213198076942
NI231117_SMI31-488_20x_Glut_05.czi,86.54685055508318,726.5017276307213
NI231117_SMI31-488_20x_Glut_05.czi,62.01644908800328,722.1728332541778
NI231117_SMI31-488_20x_Glut_05.czi,86.54685055508318,590.8630371656913
NI231117_SMI31-488_20x_Glut_05.czi,23.056399699111697,736.6024811759895
NI231117_SMI31-488_20x_Glut_05.czi,184.66845642340277,749.5891643056199
NI231117_SMI31-488_20x_Glut_05.czi,366.48202023823023,779.8914249414246
NI231117_SMI31-488_20x_Glut_05.czi,353.4953371085997,746.7032347212577
NI231117_SMI31-488_20x_Glut_05.czi,578.5978446888622,714.9580092932719
NI231117_SMI31-488_20x_Glut_05.czi,590.1415630263116,795.7640376554174
NI231117_SMI31-488_20x_Glut_05.czi,644.974225129196,826.0662982912219
NI231117_SMI31-488_20x_Glut_05.czi,463.1606613143686,878.013030809744
NI231117_SMI31-488_20x_Glut_05.czi,969.6413033699594,929.959763328266
NI231117_SMI31-488_20x_Glut_05.czi,947.9968314872418,905.4293618611864
NI231117_SMI31-488_20x_Glut_05.czi,699.8068872320805,732.273586799446
NI231117_SMI31-488_20x_Glut_05.czi,148.59433661887348,173.84621222533315
NI231117_SMI31-488_20x_Glut_05.czi,627.658647623022,231.56480391258003
NI231117_SMI31-488_20x_Glut_05.czi,591.5845278184928,270.5248533014716
NI231117_SMI31-488_20x_Glut_05.czi,551.18151363742,371.53238875415343
NI231117_SMI31-488_20x_Glut_05.czi,722.8943239069793,264.75299413274684
NI231117_SMI31-488_20x_Glut_05.czi,696.9209576477182,287.8404308076456
NI231117_SMI31-488_20x_Glut_05.czi,734.4380422444286,191.16178973150727
NI231117_SMI31-488_20x_Glut_05.czi,151.48026620323583,214.2492264064059
NI231117_SMI31-488_20x_Glut_05.czi,461.71769652218745,658.6823823982062
NI231117_SMI31-488_20x_HCl_01.czi,148.1078721226084,36.128209480713736
NI231117_SMI31-488_20x_HCl_01.czi,117.7649913132342,975.312615485154
NI231117_SMI31-488_20x_HCl_01.czi,544.0102217306339,193.62220987222756
NI231117_SMI31-488_20x_HCl_02.czi,106.25625681398664,67.43496529574509
NI231117_SMI31-488_20x_HCl_02.czi,126.39515705917265,80.86089879253575
NI231117_SMI31-488_20x_HCl_02.czi,102.89977343978896,455.1087950155753
NI231117_SMI31-488_20x_HCl_03.czi,863.6934509502767,925.6064549531034
NI231117_SMI31-488_20x_HCl_04.czi,55.3084578237154,664.5983016208259
NI231117_SMI31-488_20x_HCl_05.czi,370.6223313913527,196.51200804454885
NI231117_SMI31-488_20x_HCl_05.czi,999.1534338712472,523.0592015168618
NI231117_SMI31-488_20x_LiCl_01.czi,925.4635804770528,930.5207438141728
NI231117_SMI31-488_20x_LiCl_01.czi,802.6471581533951,853.941092247657
NI231117_SMI31-488_20x_LiCl_01.czi,578.6877997984902,706.561385459268
NI231117_SMI31-488_20x_LiCl_01.czi,535.3408272136699,722.4552754070353
NI231117_SMI31-488_20x_LiCl_01.czi,509.3326436627776,692.1123945976613
NI231117_SMI31-488_20x_LiCl_01.czi,467.430570164118,676.2185046498937
NI231117_SMI31-488_20x_LiCl_01.czi,116.32009222707352,525.9489996891832
NI231117_SMI31-488_20x_LiCl_01.czi,75.86291781457456,537.5081923784687
NI231117_SMI31-488_20x_LiCl_01.czi,369.177432305192,208.07120073383425
NI231117_SMI31-488_20x_LiCl_01.czi,57.07922969448576,20.2343195329463
NI231117_SMI31-488_20x_LiCl_01.czi,61.4139269529678,43.35270491151715
NI231117_SMI31-488_20x_LiCl_01.czi,671.1613413127735,312.10393493740304
NI231117_SMI31-488_20x_LiCl_01.czi,439.9774875270652,534.6183942061473
NI231117_SMI31-488_20x_LiCl_01.czi,555.5694144199193,78.0302829793734
NI231117_SMI31-488_20x_LiCl_01.czi,597.471487918579,69.36088846240932
NI231117_SMI31-488_20x_LiCl_01.czi,994.8187366127652,26.013915877589
NI231117_SMI31-488_20x_LiCl_02.czi,142.82247745014882,661.5683119825686
NI231117_SMI31-488_20x_LiCl_02.czi,85.10388576290201,527.3725863097198
NI231117_SMI31-488_20x_LiCl_02.czi,203.426998721758,159.41656430352143
NI231117_SMI31-488_20x_LiCl_02.czi,545.4096544686953,119.01355012244876
NI231117_SMI31-488_20x_LiCl_02.czi,453.0599077691005,101.69797261627468
NI231117_SMI31-488_20x_LiCl_02.czi,913.3656764748936,153.64470513479682
NI231117_SMI31-488_20x_LiCl_02.czi,414.0998583802088,562.0037413220679
NI231117_SMI31-488_20x_LiCl_02.czi,414.0998583802088,453.78138190848017
NI231117_SMI31-488_20x_LiCl_02.czi,844.1033664501975,348.4449520792548
NI231117_SMI31-488_20x_LiCl_02.czi,363.5960906538679,137.77209242080392
NI231117_SMI31-488_20x_LiCl_02.czi,933.56718356543,7.905261124498622
NI231117_SMI31-488_20x_LiCl_02.czi,878.7345214625456,116.12762053808638
NI231117_SMI31-488_20x_LiCl_02.czi,389.5694569131289,655.796452813844
NI231117_SMI31-488_20x_LiCl_03.czi,32.51594522975425,641.5409265820374
NI231117_SMI31-488_20x_LiCl_03.czi,58.52412878064644,603.9735503418599
NI231117_SMI31-488_20x_LiCl_03.czi,148.1078721226084,625.6470366342699
NI231117_SMI31-488_20x_LiCl_03.czi,301.2671752556402,946.4146337619402
NI231117_SMI31-488_20x_LiCl_03.czi,312.8263679449256,937.745239244976
NI231117_SMI31-488_20x_LiCl_03.czi,205.9038355690355,897.2880648324772
NI231117_SMI31-488_20x_LiCl_03.czi,783.8634700333063,1008.5452944668492
NI231117_SMI31-488_20x_LiCl_03.czi,939.9125713386594,897.2880648324772
NI231117_SMI31-488_20x_LiCl_03.czi,609.0306806078644,814.9288169213187
NI231117_SMI31-488_20x_LiCl_03.czi,1015.0473238190144,450.814247208828
NI231117_SMI31-488_20x_LiCl_03.czi,925.4635804770528,458.0387426396314
NI231117_SMI31-488_20x_LiCl_03.czi,682.7205340020589,541.8428896369508
NI231117_SMI31-488_20x_LiCl_03.czi,1012.1575256466932,135.82624642580043
NI231117_SMI31-488_20x_LiCl_03.czi,691.389928519023,47.68740216999913
NI231117_SMI31-488_20x_LiCl_03.czi,312.8263679449256,104.03846653026557
NI231117_SMI31-488_20x_LiCl_03.czi,194.34464287975007,52.02209942848117
NI231117_SMI31-488_20x_LiCl_03.czi,776.6389746025029,771.5818443364983
NI231117_SMI31-488_20x_LiCl_03.czi,387.9611204252808,895.8431657463166
NI231117_SMI31-488_20x_LiCl_04.czi,89.43278013944553,847.7107701739395
NI231117_SMI31-488_20x_LiCl_04.czi,174.56770287813455,872.2411716410194
NI231117_SMI31-488_20x_LiCl_04.czi,180.33956204685924,889.5567491471935
NI231117_SMI31-488_20x_LiCl_04.czi,292.8908158369905,992.0072493920565
NI231117_SMI31-488_20x_LiCl_04.czi,712.7935703617111,334.015304157443
NI231117_SMI31-488_20x_LiCl_04.czi,509.33553466416606,354.2168112479794
NI231117_SMI31-488_20x_LiCl_04.czi,559.839302390507,207.0344024455001
NI231117_SMI31-488_20x_LiCl_04.czi,541.0807600921518,132.00023325207923
NI231117_SMI31-488_20x_LiCl_04.czi,868.6337679172774,25.220838630672688
NI231117_SMI31-488_20x_LiCl_04.czi,721.451359114798,61.29495843520192
NI231117_SMI31-488_20x_LiCl_04.czi,937.8960779419735,29.54973300721616
NI231117_SMI31-488_20x_LiCl_04.czi,808.0292466456683,26.66380342285385
NI231117_SMI31-488_20x_LiCl_05.czi,41.18533974671831,533.1734951199867
NI231117_SMI31-488_20x_LiCl_05.czi,171.22625750117925,498.4959170521303
NI231117_SMI31-488_20x_LiCl_05.czi,85.97721141769931,420.4713663994538
NI231117_SMI31-488_20x_LiCl_05.czi,399.5203131145663,653.1001192713229
NI231117_SMI31-488_20x_LiCl_05.czi,798.3124608949131,634.3164311512339
NI231117_SMI31-488_20x_LiCl_05.czi,788.1981672917883,596.7490549110564
NI231117_SMI31-488_20x_LiCl_05.czi,866.2227179444649,666.104211046769
NI231117_SMI31-488_20x_LiCl_05.czi,993.3738375266043,326.55292579900976
NI231117_SMI31-488_20x_LiCl_05.czi,890.7860024091964,355.4509075222233
NI231117_SMI31-488_20x_LiCl_05.czi,915.349286873928,56.35679668696321
NI231117_SMI31-488_20x_LiCl_05.czi,819.9859471873232,121.37725556419366
NI231117_SMI31-488_20x_LiCl_05.czi,302.71207434180087,104.03846653026557
NI231117_SMI31-488_20x_LiCl_05.czi,127.87928491635893,106.92826470258689
NI231117_SMI31-488_20x_LiCl_05.czi,665.3817449681308,394.4631828485616
NI231117_SMI31-488_20x_LiCl_05.czi,616.2551760386677,291.8753477311536
NI231117_SMI31-488_20x_LiCl_05.czi,555.5694144199193,300.54474224811764
NI231117_SMI31-488_20x_LiCl_05.czi,617.7000751248285,615.5327430311452
NI231117_SMI31-488_20x_LiCl_05.czi,236.24671637840973,767.2471470780163
NI231117_SMI31-488_20x_NT_01.czi,928.3824841745752,606.6692193037072
NI231117_SMI31-488_20x_NT_01.czi,944.933650550895,139.09876917267798
NI231117_SMI31-488_20x_NT_02.czi,178.45075293198263,937.745239244976
NI231117_SMI31-488_20x_NT_02.czi,393.7407167699236,395.9080819347224
NI231117_SMI31-488_20x_NT_02.czi,379.2917259083168,403.1325773655257
NI231117_SMI31-488_20x_NT_02.czi,340.2794505819785,384.3488892454369
NI231117_SMI31-488_20x_NT_02.czi,572.9082034538475,424.8060636579358
NI231117_SMI31-488_20x_NT_02.czi,918.2390850462492,754.2430553025702
NI231117_SMI31-488_20x_NT_02.czi,203.01403739671412,835.1574041275683
NI231117_SMI31-488_20x_NT_03.czi,382.1939937560279,310.817120326994
NI231117_SMI31-488_20x_NT_03.czi,905.6246304071358,770.1119872698634
NI231117_SMI31-488_20x_NT_04.czi,174.1160556735006,96.81397109946217
NI231117_SMI31-488_20x_NT_04.czi,150.99767029492978,501.38571522445176
NI231117_SMI31-488_20x_NT_04.czi,203.01403739671412,248.5283751463333
NI231117_SMI31-488_20x_NT_05.czi,880.7978808426565,834.247756978102
NI231117_SMI31-488_20x_NT_05.czi,351.16055680042854,358.40172365891294
NI231117_SMI31-488_20x_NT_05.czi,202.20005941355203,478.3976798872304
NI231117_SMI31-488_20x_Piox1_01.czi,93.76167451598904,889.5567491471935
NI231117_SMI31-488_20x_Piox1_01.czi,38.92901241310457,889.5567491471935
NI231117_SMI31-488_20x_Piox1_01.czi,220.742576227932,745.2602699290766
NI231117_SMI31-488_20x_Piox1_01.czi,62.01644908800328,595.1919315422348
NI231117_SMI31-488_20x_Piox1_01.czi,782.0558803864072,882.3419251862875
NI231117_SMI31-488_20x_Piox1_01.czi,595.9134221950362,901.1004674846428
NI231117_SMI31-488_20x_Piox1_01.czi,862.8619087485528,791.4351432788739
NI231117_SMI31-488_20x_Piox1_01.czi,976.8561273308652,318.1426914434502
